datetime,price,pred,prob,actual,pnl
2025-09-15 22:00:00+00:00,115387.875,no_trade,0.5794640305650558,down,0.0
2025-09-15 22:15:00+00:00,115443.2421875,no_trade,0.42300988503299664,up,0.0
2025-09-15 22:30:00+00:00,115288.6484375,no_trade,0.4854383675977939,up,0.0
2025-09-15 22:45:00+00:00,115338.0234375,no_trade,0.35470325142006665,up,0.0
2025-09-15 23:00:00+00:00,115377.7578125,no_trade,0.6053079640816028,down,0.0
2025-09-15 23:15:00+00:00,115512.484375,no_trade,0.5491493219896653,down,0.0
2025-09-15 23:30:00+00:00,115440.1328125,no_trade,0.5588162229698237,down,0.0
2025-09-15 23:45:00+00:00,115442.625,down,0.7195272422198178,down,0.003240245966340427
2025-09-16 00:00:00+00:00,115230.984375,no_trade,0.4555819584403136,up,0.0
2025-09-16 00:15:00+00:00,115092.4375,no_trade,0.4608417091730166,up,0.0
2025-09-16 00:30:00+00:00,115188.015625,no_trade,0.4992329815036308,up,0.0
2025-09-16 00:45:00+00:00,115068.5625,no_trade,0.5351880700062721,down,0.0
2025-09-16 01:00:00+00:00,115277.4453125,down,0.7123056113075621,down,0.0008604241682413916
2025-09-16 01:15:00+00:00,115469.7578125,no_trade,0.5630967984148039,down,0.0
2025-09-16 01:30:00+00:00,115203.46875,no_trade,0.5514071774790155,down,0.0
2025-09-16 01:45:00+00:00,115062.1640625,no_trade,0.6203415903832428,down,0.0
2025-09-16 02:00:00+00:00,115178.2578125,no_trade,0.5241928567499013,down,0.0
2025-09-16 02:15:00+00:00,115187.15625,no_trade,0.4393923714778193,up,0.0
2025-09-16 02:30:00+00:00,115106.21875,up,0.7829278851815795,up,0.0027262183651568517
2025-09-16 02:45:00+00:00,115058.359375,no_trade,0.47381332807522414,up,0.0
2025-09-16 03:00:00+00:00,115141.140625,no_trade,0.46136744139158536,up,0.0
2025-09-16 03:15:00+00:00,115210.703125,no_trade,0.5111668873649251,up,0.0
2025-09-16 03:30:00+00:00,115420.0234375,down,0.7878156822948562,down,0.0004361109623864934
2025-09-16 03:45:00+00:00,115396.15625,no_trade,0.5039770813173825,up,0.0
2025-09-16 04:00:00+00:00,115144.0078125,no_trade,0.49096546850884604,up,0.0
2025-09-16 04:15:00+00:00,115336.484375,up,0.8694863168727929,up,0.003374636847214063
2025-09-16 04:30:00+00:00,115369.6875,no_trade,0.5288541447171684,up,0.0
2025-09-16 04:45:00+00:00,115522.9375,no_trade,0.45476789864995815,up,0.0
2025-09-16 05:00:00+00:00,115830.7265625,no_trade,0.5052067654557866,up,0.0
2025-09-16 05:15:00+00:00,115725.703125,down,0.6753017056429298,up,-0.001135362511974325
2025-09-16 05:30:00+00:00,115834.40625,up,0.671423422177253,down,-0.0005065825379495514
2025-09-16 05:45:00+00:00,115932.1796875,no_trade,0.38721004509698387,down,0.0
2025-09-16 06:00:00+00:00,116032.7578125,no_trade,0.381345207943543,down,0.0
2025-09-16 06:15:00+00:00,115857.09375,no_trade,0.6364081182192108,down,0.0
2025-09-16 06:30:00+00:00,115775.7265625,up,0.7104191466404148,up,0.00020743229788355855
2025-09-16 06:45:00+00:00,115798.1328125,down,0.7102776594188421,down,3.886073022685288e-05
2025-09-16 07:00:00+00:00,115854.859375,no_trade,0.41197143592995944,up,0.0
2025-09-16 07:15:00+00:00,115853.6953125,up,0.8285683438714968,down,-0.0006183715142340507
2025-09-16 07:30:00+00:00,115799.7421875,no_trade,0.6485804487696032,down,0.0
2025-09-16 07:45:00+00:00,115793.6328125,no_trade,0.5849446594404157,down,0.0
2025-09-16 08:00:00+00:00,115968.4140625,no_trade,0.4850522952368538,down,0.0
2025-09-16 08:15:00+00:00,115782.0546875,no_trade,0.5755213481174299,down,0.0
2025-09-16 08:30:00+00:00,115644.921875,down,0.7325995146599199,down,0.000755950832795671
2025-09-16 08:45:00+00:00,115666.703125,no_trade,0.4897155537790959,down,0.0
2025-09-16 09:00:00+00:00,115659.609375,down,0.6593455570589157,down,0.00158101325076343
2025-09-16 09:15:00+00:00,115629.8203125,no_trade,0.4289611354047228,down,0.0
2025-09-16 09:30:00+00:00,115557.5,no_trade,0.6379136351350705,down,0.0
2025-09-16 09:45:00+00:00,115511.71875,up,0.7324901607526308,down,-0.0009968550268844023
2025-09-16 10:00:00+00:00,115476.75,no_trade,0.6174879938504356,down,0.0
2025-09-16 10:15:00+00:00,115540.34375,no_trade,0.5483092274308513,down,0.0
2025-09-16 10:30:00+00:00,115499.5625,no_trade,0.37797241739454956,down,0.0
2025-09-16 10:45:00+00:00,115396.5703125,down,0.6846296474650932,down,0.0006246123676363347
2025-09-16 11:00:00+00:00,115295.296875,no_trade,0.46588100980938063,up,0.0
2025-09-16 11:15:00+00:00,115346.53125,up,0.6960714131423642,up,2.5399008260151845e-05
2025-09-16 11:30:00+00:00,115374.78125,down,0.7411224851841841,up,-0.0004186085943282958
2025-09-16 11:45:00+00:00,115324.4921875,no_trade,0.47230492122015433,up,0.0
2025-09-16 12:00:00+00:00,115390.28125,no_trade,0.4610175808627365,up,0.0
2025-09-16 12:15:00+00:00,115349.4609375,no_trade,0.3827265692334034,up,0.0
2025-09-16 12:30:00+00:00,115423.078125,down,0.6855426066317123,down,0.0027051295119842056
2025-09-16 12:45:00+00:00,115464.609375,down,0.6980684919626414,down,0.0028331191849234605
2025-09-16 13:00:00+00:00,115402.0859375,no_trade,0.42170876515746536,down,0.0
2025-09-16 13:15:00+00:00,115500.453125,no_trade,0.45545229901502204,down,0.0
2025-09-16 13:30:00+00:00,115110.84375,no_trade,0.4624260724481185,down,0.0
2025-09-16 13:45:00+00:00,115137.484375,no_trade,0.4480327685754536,up,0.0
2025-09-16 14:00:00+00:00,114878.828125,no_trade,0.6020037082367736,up,0.0
2025-09-16 14:15:00+00:00,115017.546875,no_trade,0.46516194542584943,up,0.0
2025-09-16 14:30:00+00:00,115049.734375,no_trade,0.45603912900519783,up,0.0
2025-09-16 14:45:00+00:00,115304.0703125,no_trade,0.6071527127039551,up,0.0
2025-09-16 15:00:00+00:00,115074.015625,up,0.7798661766717134,up,0.0071199419612675285
2025-09-16 15:15:00+00:00,115118.640625,no_trade,0.42892506186323187,up,0.0
2025-09-16 15:30:00+00:00,115336.28125,down,0.6786955245803973,up,-0.004633868191410873
2025-09-16 15:45:00+00:00,115817.6328125,no_trade,0.40151695870492554,up,0.0
2025-09-16 16:00:00+00:00,115893.3359375,no_trade,0.6462022505340982,up,0.0
2025-09-16 16:15:00+00:00,115846.0546875,no_trade,0.38193730943863224,up,0.0
2025-09-16 16:30:00+00:00,115870.734375,up,0.6737893368511106,up,0.005403516067945757
2025-09-16 16:45:00+00:00,116017.3515625,no_trade,0.6231023477527566,up,0.0
2025-09-16 17:00:00+00:00,116547.2421875,no_trade,0.3554935806133517,up,0.0
2025-09-16 17:15:00+00:00,116692.5234375,no_trade,0.4380828609595253,down,0.0
2025-09-16 17:30:00+00:00,116496.84375,no_trade,0.37669097600082646,down,0.0
2025-09-16 17:45:00+00:00,116555.5,up,0.784518947398092,down,-0.0009940275233687457
2025-09-16 18:00:00+00:00,116713.6953125,no_trade,0.5368082174004305,down,0.0
2025-09-16 18:15:00+00:00,116483.5078125,no_trade,0.6130604246536234,up,0.0
2025-09-16 18:30:00+00:00,116352.7421875,no_trade,0.6334271644438285,up,0.0
2025-09-16 18:45:00+00:00,116439.640625,no_trade,0.6223715427448158,up,0.0
2025-09-16 19:00:00+00:00,116535.0625,no_trade,0.5115652564121156,up,0.0
2025-09-16 19:15:00+00:00,116499.546875,no_trade,0.4488272037775034,up,0.0
2025-09-16 19:30:00+00:00,116594.3515625,no_trade,0.4584963801004971,up,0.0
2025-09-16 19:45:00+00:00,116838.1953125,no_trade,0.3759225126445964,up,0.0
2025-09-16 20:00:00+00:00,116892.078125,no_trade,0.49804971621831395,up,0.0
2025-09-16 20:15:00+00:00,116791.2421875,up,0.7180301115735975,down,-0.0011417941962285072
2025-09-16 20:30:00+00:00,116911.3828125,no_trade,0.5396985249856934,down,0.0
2025-09-16 20:45:00+00:00,116908.7734375,up,0.9080253749884428,down,-0.00017755564351296105
2025-09-16 21:00:00+00:00,116919.328125,no_trade,0.40614989783524913,up,0.0
2025-09-16 21:15:00+00:00,116657.890625,no_trade,0.6285736334624423,up,0.0
2025-09-16 21:30:00+00:00,116691.78125,down,0.6606338747091669,up,-0.0011971976389726358
2025-09-16 21:45:00+00:00,116888.015625,no_trade,0.4276291377135222,up,0.0
2025-09-16 22:00:00+00:00,116963.6015625,no_trade,0.5335194177988776,down,0.0
2025-09-16 22:15:00+00:00,116939.0859375,no_trade,0.39289992588618616,down,0.0
2025-09-16 22:30:00+00:00,116831.484375,no_trade,0.42901435631396834,down,0.0
2025-09-16 22:45:00+00:00,116892.421875,no_trade,0.5109243368985309,down,0.0
2025-09-16 23:00:00+00:00,116928.6640625,no_trade,0.6270190577102608,down,0.0
2025-09-16 23:15:00+00:00,116803.2578125,down,0.7272270837028797,down,0.00025202636083365704
2025-09-16 23:30:00+00:00,116789.5078125,no_trade,0.5669772428100531,down,0.0
2025-09-16 23:45:00+00:00,116827.5,no_trade,0.3715401808514791,down,0.0
2025-09-17 00:00:00+00:00,116707.703125,no_trade,0.46788593838046943,down,0.0
2025-09-17 00:15:00+00:00,116773.8203125,down,0.6868608168067982,down,0.00019682814982413532
2025-09-17 00:30:00+00:00,116706.90625,no_trade,0.4740228611223227,up,0.0
2025-09-17 00:45:00+00:00,116648.71875,no_trade,0.44220239304067444,up,0.0
2025-09-17 01:00:00+00:00,116649.78125,no_trade,0.6325786154301699,up,0.0
2025-09-17 01:15:00+00:00,116750.8359375,no_trade,0.4769412341081708,up,0.0
2025-09-17 01:30:00+00:00,116719.890625,no_trade,0.4912686922331,up,0.0
2025-09-17 01:45:00+00:00,116717.203125,down,0.6714455446745935,up,-0.000731201123013614
2025-09-17 02:00:00+00:00,116688.8515625,no_trade,0.44633189594775746,up,0.0
2025-09-17 02:15:00+00:00,116814.3828125,no_trade,0.41588232104476486,down,0.0
2025-09-17 02:30:00+00:00,116954.984375,up,0.6624576864762916,down,-0.0035791014144197497
2025-09-17 02:45:00+00:00,116802.546875,up,0.6580703078052355,down,-0.0026233508660382654
2025-09-17 03:00:00+00:00,116773.78125,down,0.7066504051935636,down,0.0025369564711256176
2025-09-17 03:15:00+00:00,116576.796875,no_trade,0.6406737559872684,down,0.0
2025-09-17 03:30:00+00:00,116536.390625,no_trade,0.42274470991870106,down,0.0
2025-09-17 03:45:00+00:00,116496.1328125,no_trade,0.42293210736316866,down,0.0
2025-09-17 04:00:00+00:00,116477.53125,no_trade,0.4227428470540928,up,0.0
2025-09-17 04:15:00+00:00,116370.3515625,up,1.0,up,0.0020998421996583083
2025-09-17 04:30:00+00:00,116293.8203125,no_trade,0.4143664233960249,up,0.0
2025-09-17 04:45:00+00:00,116388.203125,up,0.6703348460270898,up,0.007025585845859217
2025-09-17 05:00:00+00:00,116626.7890625,no_trade,0.3568997354760197,up,0.0
2025-09-17 05:15:00+00:00,116614.7109375,no_trade,0.4022913123041303,up,0.0
2025-09-17 05:30:00+00:00,116708.2109375,no_trade,0.5472903866960519,up,0.0
2025-09-17 05:45:00+00:00,117205.8984375,no_trade,0.38615461692600994,up,0.0
2025-09-17 06:00:00+00:00,117110.421875,no_trade,0.6159237821806358,up,0.0
2025-09-17 06:15:00+00:00,117114.546875,no_trade,0.5355227910110013,up,0.0
2025-09-17 06:30:00+00:00,117203.953125,no_trade,0.5728045321743656,up,0.0
2025-09-17 06:45:00+00:00,117215.6171875,no_trade,0.4877188790920516,up,0.0
2025-09-17 07:00:00+00:00,117224.234375,up,0.8471987850010263,down,-0.0011818295358347886
2025-09-17 07:15:00+00:00,117270.6171875,down,0.7800897788887622,down,0.002343138090257213
2025-09-17 07:30:00+00:00,117248.125,no_trade,0.397060971443823,down,0.0
2025-09-17 07:45:00+00:00,117231.4375,down,0.7419073806784477,down,0.0028082804153962693
2025-09-17 08:00:00+00:00,117085.6953125,no_trade,0.570789779868415,down,0.0
2025-09-17 08:15:00+00:00,116995.8359375,up,0.6633425895451049,down,-0.0017373748678422007
2025-09-17 08:30:00+00:00,116742.546875,no_trade,0.4903579971356806,up,0.0
2025-09-17 08:45:00+00:00,116902.21875,down,0.6616617166893959,down,0.0022626415078199624
2025-09-17 09:00:00+00:00,116761.421875,no_trade,0.6072955563889952,down,0.0
2025-09-17 09:15:00+00:00,116792.5703125,no_trade,0.39806033765979865,down,0.0
2025-09-17 09:30:00+00:00,116797.7421875,no_trade,0.6095549947575705,down,0.0
2025-09-17 09:45:00+00:00,116637.7109375,no_trade,0.4675312115627037,down,0.0
2025-09-17 10:00:00+00:00,116569.8125,no_trade,0.49316422401442794,down,0.0
2025-09-17 10:15:00+00:00,116455.1328125,no_trade,0.5977400521408726,down,0.0
2025-09-17 10:30:00+00:00,116457.703125,up,0.8215916133987988,down,-0.0011206455992002207
2025-09-17 10:45:00+00:00,116400.84375,no_trade,0.40491214665229835,down,0.0
2025-09-17 11:00:00+00:00,116355.0859375,down,0.803771387998641,up,-0.00016423325930303712
2025-09-17 11:15:00+00:00,116346.6171875,no_trade,0.4720318527845858,up,0.0
2025-09-17 11:30:00+00:00,116327.1953125,no_trade,0.5992679697152582,down,0.0
2025-09-17 11:45:00+00:00,116302.6484375,no_trade,0.3721349997805664,down,0.0
2025-09-17 12:00:00+00:00,116374.1953125,no_trade,0.6188781107649051,down,0.0
2025-09-17 12:15:00+00:00,116365.234375,no_trade,0.5172104662200349,down,0.0
2025-09-17 12:30:00+00:00,116243.09375,no_trade,0.42425190815293146,down,0.0
2025-09-17 12:45:00+00:00,116257.09375,no_trade,0.3701367208744818,down,0.0
2025-09-17 13:00:00+00:00,116138.75,down,0.6800444610583665,up,-0.0003516133719365655
2025-09-17 13:15:00+00:00,116290.6640625,no_trade,0.5501751853761423,down,0.0
2025-09-17 13:30:00+00:00,116046.421875,no_trade,0.5712417966741434,down,0.0
2025-09-17 13:45:00+00:00,116137.4375,no_trade,0.5979993848860568,down,0.0
2025-09-17 14:00:00+00:00,116179.5859375,up,0.7648181360421645,down,-0.0033530390417260136
2025-09-17 14:15:00+00:00,115768.4140625,no_trade,0.4392527433558566,down,0.0
2025-09-17 14:30:00+00:00,115666.9375,down,0.6891325931502568,up,-0.001534578539351461
2025-09-17 14:45:00+00:00,115657.4375,no_trade,0.3623207079417836,up,0.0
2025-09-17 15:00:00+00:00,115790.03125,up,0.818323429551895,down,-0.0012274372712892667
2025-09-17 15:15:00+00:00,115672.6640625,up,0.654869789082672,up,4.95066189269977e-05
2025-09-17 15:30:00+00:00,115844.4375,down,0.727905494893102,down,0.0029018576096931925
2025-09-17 15:45:00+00:00,115905.0703125,no_trade,0.5726351109299377,down,0.0
2025-09-17 16:00:00+00:00,115647.90625,up,0.6900366723779934,up,0.0005577949017128159
2025-09-17 16:15:00+00:00,115678.390625,no_trade,0.6061504198428171,down,0.0
2025-09-17 16:30:00+00:00,115508.2734375,no_trade,0.43342708577806577,up,0.0
2025-09-17 16:45:00+00:00,115677.8203125,no_trade,0.38380489198559953,up,0.0
2025-09-17 17:00:00+00:00,115712.4140625,no_trade,0.6390395707367125,down,0.0
2025-09-17 17:15:00+00:00,115669.7265625,no_trade,0.50892880340927,up,0.0
2025-09-17 17:30:00+00:00,116262.7109375,down,0.9861901010103609,down,0.009710362986520171
2025-09-17 17:45:00+00:00,116103.15625,down,0.6536581462001435,down,0.007463392602645169
2025-09-17 18:00:00+00:00,115544.5390625,no_trade,0.5378852227089741,up,0.0
2025-09-17 18:15:00+00:00,116008.421875,down,0.6871674772947274,down,0.0008418031072366938
2025-09-17 18:30:00+00:00,115133.7578125,up,0.7448616955897452,up,0.005867563956352129
2025-09-17 18:45:00+00:00,115236.6328125,down,0.7145212066940949,up,-0.003988328635459171
2025-09-17 19:00:00+00:00,115676.734375,no_trade,0.5660066730045475,up,0.0
2025-09-17 19:15:00+00:00,115910.765625,no_trade,0.48038891340708634,down,0.0
2025-09-17 19:30:00+00:00,115809.3125,up,0.7161909933599173,down,-0.000525176354017276
2025-09-17 19:45:00+00:00,115696.234375,down,0.7153793226769158,down,0.000600778520368328
2025-09-17 20:00:00+00:00,116168.828125,up,0.6744745628232439,down,-0.00472924306689948
2025-09-17 20:15:00+00:00,115863.8125,no_trade,0.4984650408470619,up,0.0
2025-09-17 20:30:00+00:00,115748.4921875,no_trade,0.6472262976571926,up,0.0
2025-09-17 20:45:00+00:00,115626.7265625,no_trade,0.4306844788605094,up,0.0
2025-09-17 21:00:00+00:00,115619.4375,no_trade,0.4701410456639795,up,0.0
2025-09-17 21:15:00+00:00,115903.0546875,no_trade,0.5900325315738192,up,0.0
2025-09-17 21:30:00+00:00,115981.859375,no_trade,0.48952968725149715,up,0.0
2025-09-17 21:45:00+00:00,116094.5625,no_trade,0.557797039529264,up,0.0
2025-09-17 22:00:00+00:00,116292.8125,no_trade,0.48297239821231275,up,0.0
2025-09-17 22:15:00+00:00,116200.59375,no_trade,0.40068039882184303,up,0.0
2025-09-17 22:30:00+00:00,116374.21875,up,0.7379025224218028,up,0.0004354218274826849
2025-09-17 22:45:00+00:00,116773.1875,down,0.6856723248240273,down,0.002624880176367528
2025-09-17 23:00:00+00:00,116875.8515625,up,0.81995500619844,down,-0.0049690814418531515
2025-09-17 23:15:00+00:00,116665.5546875,down,0.7928131699283752,down,0.003802268383227725
2025-09-17 23:30:00+00:00,116424.890625,no_trade,0.5227677642553374,up,0.0
2025-09-17 23:45:00+00:00,116466.671875,no_trade,0.4117524190273135,down,0.0
2025-09-18 00:00:00+00:00,116295.0859375,no_trade,0.4578512198397451,up,0.0
2025-09-18 00:15:00+00:00,116221.9609375,no_trade,0.5934049279730891,up,0.0
2025-09-18 00:30:00+00:00,116480.9453125,no_trade,0.5312183375535913,up,0.0
2025-09-18 00:45:00+00:00,116363.171875,no_trade,0.573950140198825,up,0.0
2025-09-18 01:00:00+00:00,116631.03125,no_trade,0.5884047135416317,up,0.0
2025-09-18 01:15:00+00:00,116671.703125,no_trade,0.37255968544684626,down,0.0
2025-09-18 01:30:00+00:00,116793.296875,no_trade,0.4464476771052429,down,0.0
2025-09-18 01:45:00+00:00,116739.9609375,no_trade,0.6039364392890981,up,0.0
2025-09-18 02:00:00+00:00,116698.25,no_trade,0.36506001868501237,up,0.0
2025-09-18 02:15:00+00:00,116523.6484375,no_trade,0.4539050718685086,up,0.0
2025-09-18 02:30:00+00:00,116649.8984375,no_trade,0.37807068217415596,up,0.0
2025-09-18 02:45:00+00:00,117002.390625,no_trade,0.4055556737114582,up,0.0
2025-09-18 03:00:00+00:00,117423.25,no_trade,0.6243492516383109,up,0.0
2025-09-18 03:15:00+00:00,117807.6953125,no_trade,0.5840271560295454,down,0.0
2025-09-18 03:30:00+00:00,117864.53125,no_trade,0.3879059592315107,down,0.0
2025-09-18 03:45:00+00:00,117653.3359375,no_trade,0.40844446018498026,down,0.0
2025-09-18 04:00:00+00:00,117711.140625,no_trade,0.5031352390946222,down,0.0
2025-09-18 04:15:00+00:00,117426.8984375,no_trade,0.4824008925036827,down,0.0
2025-09-18 04:30:00+00:00,117435.125,up,0.6916497343682637,down,-0.0014510006056535074
2025-09-18 04:45:00+00:00,117569.375,no_trade,0.5887357083253745,down,0.0
2025-09-18 05:00:00+00:00,117496.4375,no_trade,0.4179353928244943,down,0.0
2025-09-18 05:15:00+00:00,117297.5234375,no_trade,0.5303288978650841,down,0.0
2025-09-18 05:30:00+00:00,117264.7265625,no_trade,0.532652180484083,down,0.0
2025-09-18 05:45:00+00:00,117239.3515625,up,0.6648165277980785,down,-0.000978100556440431
2025-09-18 06:00:00+00:00,117122.90625,no_trade,0.3761875476517955,up,0.0
2025-09-18 06:15:00+00:00,116957.9609375,no_trade,0.3779735545999042,up,0.0
2025-09-18 06:30:00+00:00,117051.8515625,up,0.6958218210731494,up,0.0011251023434659668
